ticket_id,date,time,day_of_week,month,branch_id,branch_name,city,dish,category,unit_price,quantity,total_sale,ingredient_cost,gross_margin,payment_method,tip,total_with_tip,hour,year_month,daypart
TKT-20250829-005-02842,2025-08-29,15:28,Viernes,August,SUC005,Puebla,Puebla,Quesadilla de Flor de Calabaza,Platos Fuertes,95,3,285,84,201,App de Pago,0.0,285.0,15,2025-08,Comida
TKT-20250328-010-02843,2025-03-28,12:55,Viernes,March,SUC010,León,León,Sopa de Tortilla,Entradas,75,1,75,20,55,Tarjeta de Débito,0.0,75.0,12,2025-03,Comida
TKT-20250701-001-02844,2025-07-01,12:05,Martes,July,SUC001,Ciudad de México Centro,Ciudad de México,Guacamole con Totopos,Entradas,89,1,89,25,64,Tarjeta de Crédito,13.35,102.35,12,2025-07,Comida
TKT-20250305-010-02845,2025-03-05,19:21,Miércoles,March,SUC010,León,León,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Tarjeta de Crédito,13.5,148.5,19,2025-03,Tarde
TKT-20251003-005-02846,2025-10-03,14:31,Viernes,October,SUC005,Puebla,Puebla,Elotes Preparados,Entradas,55,1,55,15,40,Efectivo,0.0,55.0,14,2025-10,Comida
TKT-20250205-007-02847,2025-02-05,12:03,Miércoles,February,SUC007,Cancún,Cancún,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,App de Pago,17.0,102.0,12,2025-02,Comida
TKT-20260107-010-02848,2026-01-07,21:37,Miércoles,January,SUC010,León,León,Queso Fundido,Entradas,95,1,95,30,65,Tarjeta de Crédito,0.0,95.0,21,2026-01,Noche
TKT-20250322-009-02849,2025-03-22,20:13,Sábado,March,SUC009,Tijuana,Tijuana,Guacamole con Totopos,Entradas,89,3,267,75,192,Tarjeta de Crédito,40.05,307.05,20,2025-03,Tarde
TKT-20250812-001-02850,2025-08-12,12:38,Martes,August,SUC001,Ciudad de México Centro,Ciudad de México,Helado de Vainilla,Postres,45,2,90,24,66,Tarjeta de Crédito,18.0,108.0,12,2025-08,Comida
TKT-20250617-009-02851,2025-06-17,12:59,Martes,June,SUC009,Tijuana,Tijuana,Cerveza Nacional,Bebidas,55,1,55,20,35,Tarjeta de Débito,8.25,63.25,12,2025-06,Comida
TKT-20250723-003-02852,2025-07-23,20:38,Miércoles,July,SUC003,Guadalajara,Guadalajara,Chiles Rellenos,Platos Fuertes,155,3,465,135,330,Efectivo,0.0,465.0,20,2025-07,Tarde
TKT-20260116-008-02853,2026-01-16,14:56,Viernes,January,SUC008,Mérida,Mérida,Guacamole con Totopos,Entradas,89,1,89,25,64,Tarjeta de Débito,8.9,97.9,14,2026-01,Comida
TKT-20250603-010-02854,2025-06-03,13:23,Martes,June,SUC010,León,León,Pozole Rojo,Platos Fuertes,125,1,125,38,87,Tarjeta de Débito,0.0,125.0,13,2025-06,Comida
TKT-20251210-004-02855,2025-12-10,14:03,Miércoles,December,SUC004,Monterrey,Monterrey,Churros con Chocolate,Postres,65,1,65,18,47,Tarjeta de Crédito,6.5,71.5,14,2025-12,Comida
TKT-20250720-002-02856,2025-07-20,13:51,Domingo,July,SUC002,Ciudad de México Sur,Ciudad de México,Margarita,Bebidas,95,1,95,25,70,Tarjeta de Débito,9.5,104.5,13,2025-07,Comida
TKT-20260124-007-02857,2026-01-24,21:25,Sábado,January,SUC007,Cancún,Cancún,Flan Napolitano,Postres,55,2,110,30,80,Tarjeta de Débito,11.0,121.0,21,2026-01,Noche
TKT-20250413-001-02858,2025-04-13,19:01,Domingo,April,SUC001,Ciudad de México Centro,Ciudad de México,Churros con Chocolate,Postres,65,3,195,54,141,Tarjeta de Débito,19.5,214.5,19,2025-04,Tarde
TKT-20251030-001-02859,2025-10-30,19:17,Jueves,October,SUC001,Ciudad de México Centro,Ciudad de México,Cerveza Nacional,Bebidas,55,1,55,20,35,Efectivo,8.25,63.25,19,2025-10,Tarde
TKT-20250608-008-02860,2025-06-08,20:23,Domingo,June,SUC008,Mérida,Mérida,Agua de Jamaica,Bebidas,35,1,35,7,28,Tarjeta de Crédito,3.5,38.5,20,2025-06,Tarde
TKT-20260104-007-02861,2026-01-04,12:55,Domingo,January,SUC007,Cancún,Cancún,Cochinita Pibil,Platos Fuertes,165,1,165,50,115,Tarjeta de Crédito,24.75,189.75,12,2026-01,Comida
TKT-20260105-002-02862,2026-01-05,15:12,Lunes,January,SUC002,Ciudad de México Sur,Ciudad de México,Mole Poblano,Platos Fuertes,175,1,175,55,120,Efectivo,0.0,175.0,15,2026-01,Comida
TKT-20250715-004-02863,2025-07-15,13:01,Martes,July,SUC004,Monterrey,Monterrey,Churros con Chocolate,Postres,65,2,130,36,94,Tarjeta de Crédito,19.5,149.5,13,2025-07,Comida
TKT-20250224-002-02864,2025-02-24,19:51,Lunes,February,SUC002,Ciudad de México Sur,Ciudad de México,Agua de Jamaica,Bebidas,35,1,35,7,28,Tarjeta de Débito,0.0,35.0,19,2025-02,Tarde
TKT-20250916-001-02865,2025-09-16,12:14,Martes,September,SUC001,Ciudad de México Centro,Ciudad de México,Pozole Rojo,Platos Fuertes,125,2,250,76,174,Tarjeta de Crédito,50.0,300.0,12,2025-09,Comida
TKT-20251211-004-02866,2025-12-11,20:50,Jueves,December,SUC004,Monterrey,Monterrey,Margarita,Bebidas,95,1,95,25,70,Tarjeta de Crédito,9.5,104.5,20,2025-12,Tarde
TKT-20251002-002-02867,2025-10-02,12:42,Jueves,October,SUC002,Ciudad de México Sur,Ciudad de México,Flan Napolitano,Postres,55,1,55,15,40,Efectivo,5.5,60.5,12,2025-10,Comida
TKT-20250324-006-02868,2025-03-24,21:46,Lunes,March,SUC006,Querétaro,Querétaro,Agua de Horchata,Bebidas,35,4,140,32,108,Tarjeta de Crédito,14.0,154.0,21,2025-03,Noche
TKT-20250511-002-02869,2025-05-11,13:45,Domingo,May,SUC002,Ciudad de México Sur,Ciudad de México,Agua de Horchata,Bebidas,35,1,35,8,27,App de Pago,7.0,42.0,13,2025-05,Comida
TKT-20251120-002-02870,2025-11-20,12:50,Jueves,November,SUC002,Ciudad de México Sur,Ciudad de México,Fajitas de Pollo,Platos Fuertes,195,1,195,58,137,Efectivo,19.5,214.5,12,2025-11,Comida
TKT-20250217-005-02871,2025-02-17,12:08,Lunes,February,SUC005,Puebla,Puebla,Sopa de Tortilla,Entradas,75,1,75,20,55,Tarjeta de Crédito,0.0,75.0,12,2025-02,Comida
TKT-20250705-010-02872,2025-07-05,14:53,Sábado,July,SUC010,León,León,Fajitas de Res,Platos Fuertes,225,1,225,70,155,Tarjeta de Débito,33.75,258.75,14,2025-07,Comida
TKT-20250928-008-02873,2025-09-28,22:10,Domingo,September,SUC008,Mérida,Mérida,Helado de Vainilla,Postres,45,2,90,24,66,Tarjeta de Débito,0.0,90.0,22,2025-09,Noche
TKT-20250401-010-02874,2025-04-01,14:30,Martes,April,SUC010,León,León,Tacos de Barbacoa (3 pzas),Platos Fuertes,95,2,190,70,120,App de Pago,19.0,209.0,14,2025-04,Comida
TKT-20250605-007-02875,2025-06-05,20:13,Jueves,June,SUC007,Cancún,Cancún,Mole Poblano,Platos Fuertes,175,2,350,110,240,Tarjeta de Crédito,70.0,420.0,20,2025-06,Tarde
TKT-20260125-009-02876,2026-01-25,20:05,Domingo,January,SUC009,Tijuana,Tijuana,Mole Poblano,Platos Fuertes,175,2,350,110,240,Tarjeta de Crédito,0.0,350.0,20,2026-01,Tarde
TKT-20250215-006-02877,2025-02-15,21:10,Sábado,February,SUC006,Querétaro,Querétaro,Mole Poblano,Platos Fuertes,175,1,175,55,120,Efectivo,26.25,201.25,21,2025-02,Noche
TKT-20250816-008-02878,2025-08-16,20:49,Sábado,August,SUC008,Mérida,Mérida,Mole Poblano,Platos Fuertes,175,2,350,110,240,Tarjeta de Crédito,0.0,350.0,20,2025-08,Tarde
TKT-20250612-008-02879,2025-06-12,12:42,Jueves,June,SUC008,Mérida,Mérida,Flan Napolitano,Postres,55,1,55,15,40,Tarjeta de Crédito,5.5,60.5,12,2025-06,Comida
TKT-20260110-010-02880,2026-01-10,15:07,Sábado,January,SUC010,León,León,Pastel de Tres Leches,Postres,75,1,75,22,53,Tarjeta de Débito,0.0,75.0,15,2026-01,Comida
TKT-20251101-004-02881,2025-11-01,11:40,Sábado,November,SUC004,Monterrey,Monterrey,Sopa de Tortilla,Entradas,75,1,75,20,55,Tarjeta de Débito,11.25,86.25,11,2025-11,Mañana
TKT-20260121-001-02882,2026-01-21,12:21,Miércoles,January,SUC001,Ciudad de México Centro,Ciudad de México,Pastel de Tres Leches,Postres,75,2,150,44,106,Tarjeta de Débito,15.0,165.0,12,2026-01,Comida
TKT-20251122-008-02883,2025-11-22,15:49,Sábado,November,SUC008,Mérida,Mérida,Sopa de Tortilla,Entradas,75,2,150,40,110,Efectivo,15.0,165.0,15,2025-11,Comida
TKT-20251227-007-02884,2025-12-27,19:21,Sábado,December,SUC007,Cancún,Cancún,Mole Poblano,Platos Fuertes,175,2,350,110,240,App de Pago,35.0,385.0,19,2025-12,Tarde
TKT-20250815-006-02885,2025-08-15,21:41,Viernes,August,SUC006,Querétaro,Querétaro,Fajitas de Res,Platos Fuertes,225,2,450,140,310,Efectivo,45.0,495.0,21,2025-08,Noche
TKT-20250912-007-02886,2025-09-12,19:51,Viernes,September,SUC007,Cancún,Cancún,Guacamole con Totopos,Entradas,89,1,89,25,64,Tarjeta de Crédito,0.0,89.0,19,2025-09,Tarde
TKT-20250401-009-02887,2025-04-01,21:18,Martes,April,SUC009,Tijuana,Tijuana,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Tarjeta de Débito,17.0,102.0,21,2025-04,Noche
TKT-20250725-007-02888,2025-07-25,13:47,Viernes,July,SUC007,Cancún,Cancún,Tacos de Carnitas (3 pzas),Platos Fuertes,90,1,90,30,60,Tarjeta de Débito,9.0,99.0,13,2025-07,Comida
TKT-20250401-004-02889,2025-04-01,13:36,Martes,April,SUC004,Monterrey,Monterrey,Guacamole con Totopos,Entradas,89,1,89,25,64,Tarjeta de Débito,8.9,97.9,13,2025-04,Comida
TKT-20250814-009-02890,2025-08-14,14:36,Jueves,August,SUC009,Tijuana,Tijuana,Enchiladas Rojas,Platos Fuertes,135,1,135,40,95,Tarjeta de Crédito,27.0,162.0,14,2025-08,Comida
TKT-20250304-002-02891,2025-03-04,20:37,Martes,March,SUC002,Ciudad de México Sur,Ciudad de México,Churros con Chocolate,Postres,65,1,65,18,47,App de Pago,6.5,71.5,20,2025-03,Tarde
TKT-20250818-002-02892,2025-08-18,13:27,Lunes,August,SUC002,Ciudad de México Sur,Ciudad de México,Guacamole con Totopos,Entradas,89,1,89,25,64,Tarjeta de Débito,13.35,102.35,13,2025-08,Comida
TKT-20260114-008-02893,2026-01-14,21:59,Miércoles,January,SUC008,Mérida,Mérida,Fajitas de Pollo,Platos Fuertes,195,1,195,58,137,Efectivo,29.25,224.25,21,2026-01,Noche
TKT-20260106-003-02894,2026-01-06,13:38,Martes,January,SUC003,Guadalajara,Guadalajara,Elotes Preparados,Entradas,55,3,165,45,120,Tarjeta de Crédito,0.0,165.0,13,2026-01,Comida
TKT-20250822-010-02895,2025-08-22,20:00,Viernes,August,SUC010,León,León,Birria de Res,Platos Fuertes,185,1,185,60,125,Tarjeta de Débito,0.0,185.0,20,2025-08,Tarde
TKT-20250712-009-02896,2025-07-12,15:09,Sábado,July,SUC009,Tijuana,Tijuana,Enchiladas Rojas,Platos Fuertes,135,4,540,160,380,Efectivo,0.0,540.0,15,2025-07,Comida
TKT-20250524-006-02897,2025-05-24,12:31,Sábado,May,SUC006,Querétaro,Querétaro,Nachos con Carne,Entradas,125,1,125,40,85,Tarjeta de Crédito,0.0,125.0,12,2025-05,Comida
TKT-20251205-001-02898,2025-12-05,14:18,Viernes,December,SUC001,Ciudad de México Centro,Ciudad de México,Mole Poblano,Platos Fuertes,175,2,350,110,240,Tarjeta de Crédito,35.0,385.0,14,2025-12,Comida
TKT-20260126-007-02899,2026-01-26,20:02,Lunes,January,SUC007,Cancún,Cancún,Enchiladas Rojas,Platos Fuertes,135,1,135,40,95,Efectivo,20.25,155.25,20,2026-01,Tarde
TKT-20251016-008-02900,2025-10-16,13:44,Jueves,October,SUC008,Mérida,Mérida,Mole Poblano,Platos Fuertes,175,1,175,55,120,Tarjeta de Crédito,17.5,192.5,13,2025-10,Comida
TKT-20251121-009-02901,2025-11-21,19:30,Viernes,November,SUC009,Tijuana,Tijuana,Tacos de Carnitas (3 pzas),Platos Fuertes,90,1,90,30,60,Tarjeta de Crédito,0.0,90.0,19,2025-11,Tarde
TKT-20251012-009-02902,2025-10-12,14:18,Domingo,October,SUC009,Tijuana,Tijuana,Pozole Rojo,Platos Fuertes,125,1,125,38,87,App de Pago,18.75,143.75,14,2025-10,Comida
TKT-20250303-008-02903,2025-03-03,20:51,Lunes,March,SUC008,Mérida,Mérida,Mole Poblano,Platos Fuertes,175,1,175,55,120,Efectivo,0.0,175.0,20,2025-03,Tarde
TKT-20250519-005-02904,2025-05-19,13:54,Lunes,May,SUC005,Puebla,Puebla,Michelada,Bebidas,75,1,75,25,50,App de Pago,7.5,82.5,13,2025-05,Comida
TKT-20250527-010-02905,2025-05-27,19:44,Martes,May,SUC010,León,León,Pastel de Tres Leches,Postres,75,3,225,66,159,Efectivo,22.5,247.5,19,2025-05,Tarde
TKT-20250503-004-02906,2025-05-03,13:54,Sábado,May,SUC004,Monterrey,Monterrey,Pozole Rojo,Platos Fuertes,125,1,125,38,87,Tarjeta de Débito,18.75,143.75,13,2025-05,Comida
TKT-20250704-010-02907,2025-07-04,14:52,Viernes,July,SUC010,León,León,Churros con Chocolate,Postres,65,1,65,18,47,Tarjeta de Crédito,6.5,71.5,14,2025-07,Comida
TKT-20250423-006-02908,2025-04-23,13:01,Miércoles,April,SUC006,Querétaro,Querétaro,Mole Poblano,Platos Fuertes,175,1,175,55,120,Tarjeta de Débito,17.5,192.5,13,2025-04,Comida
TKT-20250905-006-02909,2025-09-05,13:43,Viernes,September,SUC006,Querétaro,Querétaro,Chiles Rellenos,Platos Fuertes,155,1,155,45,110,Efectivo,15.5,170.5,13,2025-09,Comida
TKT-20250820-005-02910,2025-08-20,13:25,Miércoles,August,SUC005,Puebla,Puebla,Mole Poblano,Platos Fuertes,175,2,350,110,240,Tarjeta de Crédito,35.0,385.0,13,2025-08,Comida
TKT-20250625-002-02911,2025-06-25,13:18,Miércoles,June,SUC002,Ciudad de México Sur,Ciudad de México,Tacos de Carnitas (3 pzas),Platos Fuertes,90,2,180,60,120,Tarjeta de Débito,18.0,198.0,13,2025-06,Comida
TKT-20260125-005-02912,2026-01-25,14:54,Domingo,January,SUC005,Puebla,Puebla,Elotes Preparados,Entradas,55,1,55,15,40,Tarjeta de Débito,0.0,55.0,14,2026-01,Comida
TKT-20250409-001-02913,2025-04-09,19:20,Miércoles,April,SUC001,Ciudad de México Centro,Ciudad de México,Burrito Grande,Platos Fuertes,145,1,145,42,103,Tarjeta de Débito,21.75,166.75,19,2025-04,Tarde
TKT-20250228-010-02914,2025-02-28,12:54,Viernes,February,SUC010,León,León,Enchiladas Rojas,Platos Fuertes,135,3,405,120,285,Tarjeta de Débito,40.5,445.5,12,2025-02,Comida
TKT-20250923-010-02915,2025-09-23,13:41,Martes,September,SUC010,León,León,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Tarjeta de Débito,0.0,135.0,13,2025-09,Comida
TKT-20250915-010-02916,2025-09-15,13:44,Lunes,September,SUC010,León,León,Flan Napolitano,Postres,55,1,55,15,40,Efectivo,0.0,55.0,13,2025-09,Comida
TKT-20250416-001-02917,2025-04-16,14:13,Miércoles,April,SUC001,Ciudad de México Centro,Ciudad de México,Mole Poblano,Platos Fuertes,175,1,175,55,120,Tarjeta de Crédito,26.25,201.25,14,2025-04,Comida
TKT-20250512-010-02918,2025-05-12,13:47,Lunes,May,SUC010,León,León,Chiles Rellenos,Platos Fuertes,155,1,155,45,110,Tarjeta de Crédito,0.0,155.0,13,2025-05,Comida
TKT-20251122-010-02919,2025-11-22,20:06,Sábado,November,SUC010,León,León,Churros con Chocolate,Postres,65,2,130,36,94,Tarjeta de Crédito,13.0,143.0,20,2025-11,Tarde
TKT-20250417-010-02920,2025-04-17,20:24,Jueves,April,SUC010,León,León,Cochinita Pibil,Platos Fuertes,165,4,660,200,460,Tarjeta de Crédito,99.0,759.0,20,2025-04,Tarde
TKT-20260114-003-02921,2026-01-14,13:53,Miércoles,January,SUC003,Guadalajara,Guadalajara,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Efectivo,12.75,97.75,13,2026-01,Comida
TKT-20250322-008-02922,2025-03-22,21:22,Sábado,March,SUC008,Mérida,Mérida,Tacos al Pastor (3 pzas),Platos Fuertes,85,2,170,56,114,Tarjeta de Crédito,17.0,187.0,21,2025-03,Noche
TKT-20250227-009-02923,2025-02-27,13:07,Jueves,February,SUC009,Tijuana,Tijuana,Agua de Horchata,Bebidas,35,2,70,16,54,Tarjeta de Débito,7.0,77.0,13,2025-02,Comida
TKT-20250724-003-02924,2025-07-24,20:37,Jueves,July,SUC003,Guadalajara,Guadalajara,Nachos con Carne,Entradas,125,1,125,40,85,Tarjeta de Débito,12.5,137.5,20,2025-07,Tarde
TKT-20251219-004-02925,2025-12-19,20:46,Viernes,December,SUC004,Monterrey,Monterrey,Queso Fundido,Entradas,95,1,95,30,65,App de Pago,14.25,109.25,20,2025-12,Tarde
TKT-20250402-004-02926,2025-04-02,14:15,Miércoles,April,SUC004,Monterrey,Monterrey,Guacamole con Totopos,Entradas,89,1,89,25,64,Tarjeta de Débito,0.0,89.0,14,2025-04,Comida
TKT-20260119-008-02927,2026-01-19,20:38,Lunes,January,SUC008,Mérida,Mérida,Agua de Horchata,Bebidas,35,1,35,8,27,Tarjeta de Débito,3.5,38.5,20,2026-01,Tarde
TKT-20250812-003-02928,2025-08-12,13:49,Martes,August,SUC003,Guadalajara,Guadalajara,Michelada,Bebidas,75,1,75,25,50,Tarjeta de Débito,11.25,86.25,13,2025-08,Comida
TKT-20260110-008-02929,2026-01-10,15:42,Sábado,January,SUC008,Mérida,Mérida,Margarita,Bebidas,95,2,190,50,140,Tarjeta de Crédito,19.0,209.0,15,2026-01,Comida
TKT-20251230-009-02930,2025-12-30,13:24,Martes,December,SUC009,Tijuana,Tijuana,Mole Poblano,Platos Fuertes,175,2,350,110,240,Tarjeta de Débito,35.0,385.0,13,2025-12,Comida
TKT-20250916-006-02931,2025-09-16,13:23,Martes,September,SUC006,Querétaro,Querétaro,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Tarjeta de Débito,8.5,93.5,13,2025-09,Comida
TKT-20250315-007-02932,2025-03-15,20:07,Sábado,March,SUC007,Cancún,Cancún,Agua de Jamaica,Bebidas,35,2,70,14,56,Tarjeta de Crédito,14.0,84.0,20,2025-03,Tarde
TKT-20251019-008-02933,2025-10-19,20:14,Domingo,October,SUC008,Mérida,Mérida,Agua de Horchata,Bebidas,35,1,35,8,27,Tarjeta de Crédito,0.0,35.0,20,2025-10,Tarde
TKT-20251121-002-02934,2025-11-21,14:30,Viernes,November,SUC002,Ciudad de México Sur,Ciudad de México,Mole Poblano,Platos Fuertes,175,2,350,110,240,Tarjeta de Crédito,35.0,385.0,14,2025-11,Comida
TKT-20250321-009-02935,2025-03-21,14:50,Viernes,March,SUC009,Tijuana,Tijuana,Pozole Rojo,Platos Fuertes,125,1,125,38,87,Tarjeta de Débito,0.0,125.0,14,2025-03,Comida
TKT-20251006-002-02936,2025-10-06,12:41,Lunes,October,SUC002,Ciudad de México Sur,Ciudad de México,Enchiladas Rojas,Platos Fuertes,135,2,270,80,190,Tarjeta de Crédito,40.5,310.5,12,2025-10,Comida
TKT-20251120-001-02937,2025-11-20,14:08,Jueves,November,SUC001,Ciudad de México Centro,Ciudad de México,Tacos al Pastor (3 pzas),Platos Fuertes,85,2,170,56,114,Efectivo,25.5,195.5,14,2025-11,Comida
TKT-20251103-004-02938,2025-11-03,13:11,Lunes,November,SUC004,Monterrey,Monterrey,Agua de Tamarindo,Bebidas,35,2,70,16,54,App de Pago,7.0,77.0,13,2025-11,Comida
TKT-20250211-002-02939,2025-02-11,20:25,Martes,February,SUC002,Ciudad de México Sur,Ciudad de México,Fajitas de Res,Platos Fuertes,225,2,450,140,310,Tarjeta de Débito,0.0,450.0,20,2025-02,Tarde
TKT-20251030-002-02940,2025-10-30,13:31,Jueves,October,SUC002,Ciudad de México Sur,Ciudad de México,Agua de Horchata,Bebidas,35,1,35,8,27,Efectivo,5.25,40.25,13,2025-10,Comida
TKT-20251103-001-02941,2025-11-03,21:45,Lunes,November,SUC001,Ciudad de México Centro,Ciudad de México,Agua de Horchata,Bebidas,35,1,35,8,27,Tarjeta de Crédito,7.0,42.0,21,2025-11,Noche
TKT-20250405-006-02942,2025-04-05,15:48,Sábado,April,SUC006,Querétaro,Querétaro,Helado de Vainilla,Postres,45,1,45,12,33,Efectivo,0.0,45.0,15,2025-04,Comida
TKT-20260104-001-02943,2026-01-04,14:57,Domingo,January,SUC001,Ciudad de México Centro,Ciudad de México,Agua de Horchata,Bebidas,35,2,70,16,54,Tarjeta de Crédito,10.5,80.5,14,2026-01,Comida
TKT-20260122-010-02944,2026-01-22,12:11,Jueves,January,SUC010,León,León,Margarita,Bebidas,95,3,285,75,210,Efectivo,0.0,285.0,12,2026-01,Comida
TKT-20250711-001-02945,2025-07-11,15:07,Viernes,July,SUC001,Ciudad de México Centro,Ciudad de México,Agua de Horchata,Bebidas,35,1,35,8,27,Tarjeta de Crédito,7.0,42.0,15,2025-07,Comida
TKT-20250517-006-02946,2025-05-17,21:41,Sábado,May,SUC006,Querétaro,Querétaro,Agua de Horchata,Bebidas,35,1,35,8,27,App de Pago,7.0,42.0,21,2025-05,Noche
TKT-20250612-002-02947,2025-06-12,21:54,Jueves,June,SUC002,Ciudad de México Sur,Ciudad de México,Sopa de Tortilla,Entradas,75,1,75,20,55,Tarjeta de Débito,7.5,82.5,21,2025-06,Noche
TKT-20250405-001-02948,2025-04-05,11:32,Sábado,April,SUC001,Ciudad de México Centro,Ciudad de México,Agua de Horchata,Bebidas,35,3,105,24,81,App de Pago,10.5,115.5,11,2025-04,Mañana
TKT-20250429-006-02949,2025-04-29,20:27,Martes,April,SUC006,Querétaro,Querétaro,Agua de Jamaica,Bebidas,35,2,70,14,56,Tarjeta de Crédito,0.0,70.0,20,2025-04,Tarde
TKT-20250201-005-02950,2025-02-01,14:15,Sábado,February,SUC005,Puebla,Puebla,Agua de Horchata,Bebidas,35,2,70,16,54,Efectivo,10.5,80.5,14,2025-02,Comida
TKT-20250701-002-02951,2025-07-01,13:42,Martes,July,SUC002,Ciudad de México Sur,Ciudad de México,Nachos con Carne,Entradas,125,1,125,40,85,Tarjeta de Crédito,12.5,137.5,13,2025-07,Comida
TKT-20251123-005-02952,2025-11-23,20:31,Domingo,November,SUC005,Puebla,Puebla,Fajitas de Pollo,Platos Fuertes,195,2,390,116,274,Tarjeta de Débito,0.0,390.0,20,2025-11,Tarde
TKT-20250731-009-02953,2025-07-31,14:38,Jueves,July,SUC009,Tijuana,Tijuana,Tacos de Carnitas (3 pzas),Platos Fuertes,90,1,90,30,60,Tarjeta de Crédito,18.0,108.0,14,2025-07,Comida
TKT-20260119-005-02954,2026-01-19,13:06,Lunes,January,SUC005,Puebla,Puebla,Queso Fundido,Entradas,95,4,380,120,260,Efectivo,0.0,380.0,13,2026-01,Comida
TKT-20250602-009-02955,2025-06-02,20:02,Lunes,June,SUC009,Tijuana,Tijuana,Guacamole con Totopos,Entradas,89,1,89,25,64,Tarjeta de Crédito,13.35,102.35,20,2025-06,Tarde
TKT-20250522-003-02956,2025-05-22,19:08,Jueves,May,SUC003,Guadalajara,Guadalajara,Tacos de Carnitas (3 pzas),Platos Fuertes,90,1,90,30,60,Tarjeta de Crédito,13.5,103.5,19,2025-05,Tarde
TKT-20251130-010-02957,2025-11-30,21:22,Domingo,November,SUC010,León,León,Mole Poblano,Platos Fuertes,175,3,525,165,360,Tarjeta de Crédito,52.5,577.5,21,2025-11,Noche
TKT-20251216-007-02958,2025-12-16,19:27,Martes,December,SUC007,Cancún,Cancún,Guacamole con Totopos,Entradas,89,1,89,25,64,Efectivo,17.8,106.8,19,2025-12,Tarde
TKT-20250614-004-02959,2025-06-14,14:24,Sábado,June,SUC004,Monterrey,Monterrey,Tacos al Pastor (3 pzas),Platos Fuertes,85,2,170,56,114,Tarjeta de Débito,17.0,187.0,14,2025-06,Comida
TKT-20250824-003-02960,2025-08-24,20:29,Domingo,August,SUC003,Guadalajara,Guadalajara,Guacamole con Totopos,Entradas,89,1,89,25,64,Tarjeta de Crédito,13.35,102.35,20,2025-08,Tarde
TKT-20260113-008-02961,2026-01-13,21:27,Martes,January,SUC008,Mérida,Mérida,Nachos con Carne,Entradas,125,3,375,120,255,Efectivo,0.0,375.0,21,2026-01,Noche
TKT-20251102-003-02962,2025-11-02,15:13,Domingo,November,SUC003,Guadalajara,Guadalajara,Mole Poblano,Platos Fuertes,175,2,350,110,240,Tarjeta de Débito,70.0,420.0,15,2025-11,Comida
TKT-20250618-005-02963,2025-06-18,13:40,Miércoles,June,SUC005,Puebla,Puebla,Tacos de Carnitas (3 pzas),Platos Fuertes,90,1,90,30,60,Efectivo,9.0,99.0,13,2025-06,Comida
TKT-20250810-004-02964,2025-08-10,14:36,Domingo,August,SUC004,Monterrey,Monterrey,Refresco,Bebidas,30,1,30,8,22,Efectivo,4.5,34.5,14,2025-08,Comida
TKT-20251020-001-02965,2025-10-20,13:38,Lunes,October,SUC001,Ciudad de México Centro,Ciudad de México,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Tarjeta de Crédito,13.5,148.5,13,2025-10,Comida
TKT-20250712-005-02966,2025-07-12,12:50,Sábado,July,SUC005,Puebla,Puebla,Guacamole con Totopos,Entradas,89,2,178,50,128,Tarjeta de Crédito,26.7,204.7,12,2025-07,Comida
TKT-20251207-005-02967,2025-12-07,14:15,Domingo,December,SUC005,Puebla,Puebla,Tacos al Pastor (3 pzas),Platos Fuertes,85,2,170,56,114,Tarjeta de Crédito,17.0,187.0,14,2025-12,Comida
TKT-20251031-004-02968,2025-10-31,14:07,Viernes,October,SUC004,Monterrey,Monterrey,Cochinita Pibil,Platos Fuertes,165,2,330,100,230,Tarjeta de Crédito,33.0,363.0,14,2025-10,Comida
