record_id,date,month,day_of_week,branch_id,branch_name,city,platform,interaction_type,content,sentiment,rating,reach,engagement,engagement_rate,campaign,campaign_cost,responded,response_hours,conversion,year_month
DIG-00733,2025-10-07,October,Martes,SUC009,Tijuana,Tijuana,Twitter/X,Comentario,Comida deliciosa y precios justos,positivo,,451.0,53.0,11.75,Orgánico,0.0,,,False,2025-10
DIG-00734,2025-10-28,October,Martes,SUC001,Ciudad de México Centro,Ciudad de México,TikTok,Comentario,Las margaritas son las mejores 🍹,positivo,,7980.0,316.0,3.96,Noche Mexicana,203.38,,,True,2025-10
DIG-00735,2025-03-03,March,Lunes,SUC008,Mérida,Mérida,Instagram,Comentario,El lugar estaba muy lleno y ruidoso,negativo,,1057.0,130.0,12.3,Orgánico,0.0,,,True,2025-03
DIG-00736,2026-01-10,January,Sábado,SUC002,Ciudad de México Sur,Ciudad de México,Instagram,Like,Excelente servicio y ambiente familiar,positivo,,804.0,36.0,4.48,Orgánico,0.0,,,False,2026-01
DIG-00737,2025-08-15,August,Viernes,SUC007,Cancún,Cancún,Google Reviews,Review,"Siempre regresamos, nunca falla",positivo,4.0,381.0,20.0,5.25,Noche Mexicana,122.59,,,False,2025-08
DIG-00738,2026-01-02,January,Viernes,SUC006,Querétaro,Querétaro,TikTok,Mención,"Comida aceptable, nada extraordinario",neutro,,3258.0,265.0,8.13,Noche Mexicana,251.14,,,False,2026-01
DIG-00739,2025-07-05,July,Sábado,SUC001,Ciudad de México Centro,Ciudad de México,Instagram,Like,"El mole está increíble, muy auténtico",positivo,,4012.0,310.0,7.73,Promoción 2x1 Tacos,392.62,,,False,2025-07
DIG-00740,2025-08-16,August,Sábado,SUC005,Puebla,Puebla,Instagram,Comentario,La cochinita pibil es espectacular,positivo,,2082.0,166.0,7.97,Orgánico,0.0,,,False,2025-08
DIG-00741,2026-01-23,January,Viernes,SUC009,Tijuana,Tijuana,Instagram,Comentario,"Siempre regresamos, nunca falla",positivo,,3325.0,495.0,14.89,Festival del Mole,196.79,,,False,2026-01
DIG-00742,2025-10-08,October,Miércoles,SUC003,Guadalajara,Guadalajara,Instagram,Like,Las margaritas son las mejores 🍹,positivo,,3072.0,239.0,7.78,Orgánico,0.0,,,False,2025-10
DIG-00743,2025-03-22,March,Sábado,SUC008,Mérida,Mérida,TikTok,Review,"Recomiendo 100%, no se arrepentirán",positivo,4.0,48311.0,1183.0,2.45,Descuento Cumpleañeros,418.48,,,True,2025-03
DIG-00744,2025-07-02,July,Miércoles,SUC003,Guadalajara,Guadalajara,Instagram,Comentario,Las margaritas son las mejores 🍹,positivo,,3433.0,411.0,11.97,Orgánico,0.0,,,False,2025-07
DIG-00745,2025-12-09,December,Martes,SUC001,Ciudad de México Centro,Ciudad de México,TikTok,Compartido,"Comida aceptable, nada extraordinario",neutro,,48317.0,1621.0,3.35,Descuento Cumpleañeros,185.67,,,False,2025-12
DIG-00746,2026-01-30,January,Viernes,SUC009,Tijuana,Tijuana,TikTok,Comentario,Las margaritas son las mejores 🍹,positivo,,46471.0,6184.0,13.31,Orgánico,0.0,,,False,2026-01
DIG-00747,2025-11-09,November,Domingo,SUC009,Tijuana,Tijuana,Google Reviews,Review,Ambiente perfecto para celebrar,positivo,5.0,373.0,45.0,12.06,Descuento Cumpleañeros,332.39,,,True,2025-11
DIG-00748,2025-02-06,February,Jueves,SUC010,León,León,Instagram,Comentario,Excelente servicio y ambiente familiar,positivo,,3684.0,178.0,4.83,Temporada de Pozole,163.22,,,False,2025-02
DIG-00749,2025-10-13,October,Lunes,SUC001,Ciudad de México Centro,Ciudad de México,Twitter/X,Comentario,"Comida aceptable, nada extraordinario",neutro,,253.0,12.0,4.74,Orgánico,0.0,,,False,2025-10
DIG-00750,2025-11-15,November,Sábado,SUC002,Ciudad de México Sur,Ciudad de México,Instagram,Like,¡Los mejores tacos de la ciudad! 🌮,positivo,,1982.0,270.0,13.62,Orgánico,0.0,,,False,2025-11
DIG-00751,2025-08-14,August,Jueves,SUC010,León,León,Instagram,Queja,"El mole está increíble, muy auténtico",positivo,,4601.0,185.0,4.02,Promoción 2x1 Tacos,357.52,,,True,2025-08
DIG-00752,2025-06-10,June,Martes,SUC006,Querétaro,Querétaro,TripAdvisor,Review,El personal es muy amable,positivo,5.0,247.0,37.0,14.98,Orgánico,0.0,,,False,2025-06
DIG-00753,2025-05-30,May,Viernes,SUC002,Ciudad de México Sur,Ciudad de México,Google Reviews,Review,Comida deliciosa y precios justos,positivo,4.0,162.0,6.0,3.7,Orgánico,0.0,,,False,2025-05
DIG-00754,2025-08-26,August,Martes,SUC010,León,León,Facebook,Mención,El personal es muy amable,positivo,,1510.0,184.0,12.19,Orgánico,0.0,,,False,2025-08
DIG-00755,2025-11-27,November,Jueves,SUC006,Querétaro,Querétaro,Google Reviews,Review,La cochinita pibil es espectacular,positivo,5.0,208.0,7.0,3.37,Orgánico,0.0,,,False,2025-11
DIG-00756,2025-11-12,November,Miércoles,SUC001,Ciudad de México Centro,Ciudad de México,Yelp,Review,Excelente servicio y ambiente familiar,positivo,5.0,288.0,16.0,5.56,Orgánico,0.0,,,False,2025-11
DIG-00757,2025-03-18,March,Martes,SUC006,Querétaro,Querétaro,Google Reviews,Review,Precios estándar para la zona,neutro,3.0,98.0,14.0,14.29,Orgánico,0.0,,,True,2025-03
DIG-00758,2025-06-23,June,Lunes,SUC003,Guadalajara,Guadalajara,Yelp,Review,La comida llegó fría 😞,negativo,2.0,185.0,14.0,7.57,Orgánico,0.0,False,,False,2025-06
DIG-00759,2025-09-02,September,Martes,SUC006,Querétaro,Querétaro,Instagram,Review,Las margaritas son las mejores 🍹,positivo,4.0,2250.0,102.0,4.53,Orgánico,0.0,,,False,2025-09
DIG-00760,2025-09-09,September,Martes,SUC005,Puebla,Puebla,Instagram,Mención,Comida deliciosa y precios justos,positivo,,4197.0,299.0,7.12,Orgánico,0.0,,,False,2025-09
DIG-00761,2025-09-01,September,Lunes,SUC010,León,León,Facebook,Like,Servicio normal,neutro,,3123.0,443.0,14.19,Happy Hour Margaritas,250.4,,,False,2025-09
DIG-00762,2025-09-26,September,Viernes,SUC009,Tijuana,Tijuana,Facebook,Mención,"Comida aceptable, nada extraordinario",neutro,,2183.0,283.0,12.96,Orgánico,0.0,,,False,2025-09
DIG-00763,2025-09-08,September,Lunes,SUC003,Guadalajara,Guadalajara,Instagram,Like,La cochinita pibil es espectacular,positivo,,1651.0,64.0,3.88,Orgánico,0.0,,,False,2025-09
DIG-00764,2025-09-16,September,Martes,SUC004,Monterrey,Monterrey,Google Reviews,Review,Comida deliciosa y precios justos,positivo,5.0,426.0,10.0,2.35,Día de la Familia,229.66,,,False,2025-09
DIG-00765,2026-01-10,January,Sábado,SUC007,Cancún,Cancún,TripAdvisor,Review,Ambiente perfecto para celebrar,positivo,4.0,194.0,11.0,5.67,Orgánico,0.0,,,False,2026-01
DIG-00766,2025-09-12,September,Viernes,SUC005,Puebla,Puebla,Twitter/X,Mención,¡Los mejores tacos de la ciudad! 🌮,positivo,,457.0,30.0,6.56,Happy Hour Margaritas,452.54,,,False,2025-09
DIG-00767,2025-05-09,May,Viernes,SUC005,Puebla,Puebla,TikTok,Compartido,El servicio fue lento,negativo,,23648.0,2881.0,12.18,Orgánico,0.0,,,False,2025-05
DIG-00768,2025-05-13,May,Martes,SUC003,Guadalajara,Guadalajara,Instagram,Compartido,Precios estándar para la zona,neutro,,1348.0,68.0,5.04,Orgánico,0.0,,,False,2025-05
DIG-00769,2025-06-11,June,Miércoles,SUC002,Ciudad de México Sur,Ciudad de México,Facebook,Compartido,Comida deliciosa y precios justos,positivo,,693.0,33.0,4.76,Orgánico,0.0,,,False,2025-06
DIG-00770,2025-07-31,July,Jueves,SUC005,Puebla,Puebla,Google Reviews,Review,El servicio fue lento,negativo,1.0,445.0,13.0,2.92,Temporada de Pozole,250.66,True,24.0,False,2025-07
DIG-00771,2025-11-05,November,Miércoles,SUC009,Tijuana,Tijuana,Google Reviews,Review,"Comida aceptable, nada extraordinario",neutro,3.0,311.0,46.0,14.79,Orgánico,0.0,,,False,2025-11
DIG-00772,2025-10-28,October,Martes,SUC003,Guadalajara,Guadalajara,Google Reviews,Review,Ambiente perfecto para celebrar,positivo,4.0,130.0,19.0,14.62,Orgánico,0.0,,,False,2025-10
DIG-00773,2025-05-08,May,Jueves,SUC004,Monterrey,Monterrey,Instagram,Mención,¡Los mejores tacos de la ciudad! 🌮,positivo,,1610.0,107.0,6.65,Orgánico,0.0,,,False,2025-05
DIG-00774,2025-10-30,October,Jueves,SUC002,Ciudad de México Sur,Ciudad de México,Instagram,Comentario,"Lugar promedio, cumple",neutro,,1340.0,180.0,13.43,Orgánico,0.0,,,False,2025-10
DIG-00775,2025-06-07,June,Sábado,SUC004,Monterrey,Monterrey,Instagram,Comentario,El personal es muy amable,positivo,,1127.0,120.0,10.65,Orgánico,0.0,,,False,2025-06
DIG-00776,2025-09-08,September,Lunes,SUC008,Mérida,Mérida,TikTok,Queja,El personal es muy amable,positivo,,40765.0,3306.0,8.11,Orgánico,0.0,,,False,2025-09
DIG-00777,2025-10-19,October,Domingo,SUC002,Ciudad de México Sur,Ciudad de México,Instagram,Comentario,Esperaba mejor calidad,negativo,,4502.0,623.0,13.84,Orgánico,0.0,,,False,2025-10
DIG-00778,2025-09-23,September,Martes,SUC005,Puebla,Puebla,Facebook,Like,La cochinita pibil es espectacular,positivo,,2471.0,51.0,2.06,Festival del Mole,434.86,,,False,2025-09
DIG-00779,2025-05-15,May,Jueves,SUC007,Cancún,Cancún,Instagram,Mención,Comida deliciosa y precios justos,positivo,,4154.0,288.0,6.93,Combo Ejecutivo,84.75,,,False,2025-05
DIG-00780,2025-06-14,June,Sábado,SUC010,León,León,TripAdvisor,Review,Comida deliciosa y precios justos,positivo,4.0,167.0,14.0,8.38,Orgánico,0.0,,,False,2025-06
DIG-00781,2025-09-13,September,Sábado,SUC009,Tijuana,Tijuana,Facebook,Comentario,"Lugar promedio, cumple",neutro,,1629.0,224.0,13.75,Happy Hour Margaritas,486.74,,,False,2025-09
DIG-00782,2026-01-31,January,Sábado,SUC004,Monterrey,Monterrey,Facebook,Pregunta,Ambiente perfecto para celebrar,positivo,,3787.0,79.0,2.09,Orgánico,0.0,True,10.0,True,2026-01
DIG-00783,2025-05-18,May,Domingo,SUC009,Tijuana,Tijuana,Google Reviews,Review,"Siempre regresamos, nunca falla",positivo,4.0,152.0,4.0,2.63,Descuento Cumpleañeros,465.8,,,False,2025-05
DIG-00784,2026-01-07,January,Miércoles,SUC002,Ciudad de México Sur,Ciudad de México,TripAdvisor,Review,Excelente servicio y ambiente familiar,positivo,4.0,253.0,31.0,12.25,Orgánico,0.0,,,False,2026-01
DIG-00785,2025-02-06,February,Jueves,SUC003,Guadalajara,Guadalajara,TripAdvisor,Review,Esperaba mejor calidad,negativo,1.0,119.0,11.0,9.24,Orgánico,0.0,False,,False,2025-02
DIG-00786,2025-05-25,May,Domingo,SUC009,Tijuana,Tijuana,Google Reviews,Review,Servicio normal,neutro,3.0,149.0,16.0,10.74,Descuento Cumpleañeros,341.08,,,False,2025-05
DIG-00787,2026-01-09,January,Viernes,SUC004,Monterrey,Monterrey,TikTok,Comentario,La comida llegó fría 😞,negativo,,24058.0,1537.0,6.39,Orgánico,0.0,,,False,2026-01
DIG-00788,2025-03-17,March,Lunes,SUC006,Querétaro,Querétaro,Instagram,Compartido,¡Los mejores tacos de la ciudad! 🌮,positivo,,3193.0,285.0,8.93,Orgánico,0.0,,,True,2025-03
DIG-00789,2025-09-04,September,Jueves,SUC003,Guadalajara,Guadalajara,Instagram,Review,Esperaba mejor calidad,negativo,1.0,2993.0,341.0,11.39,Combo Ejecutivo,146.54,True,10.0,False,2025-09
DIG-00790,2026-01-01,January,Jueves,SUC003,Guadalajara,Guadalajara,Yelp,Review,Las margaritas son las mejores 🍹,positivo,4.0,491.0,38.0,7.74,Orgánico,0.0,,,False,2026-01
DIG-00791,2025-12-07,December,Domingo,SUC003,Guadalajara,Guadalajara,TikTok,Pregunta,Comida deliciosa y precios justos,positivo,,7365.0,814.0,11.05,Orgánico,0.0,True,23.0,False,2025-12
DIG-00792,2025-09-07,September,Domingo,SUC002,Ciudad de México Sur,Ciudad de México,Facebook,Mención,El servicio fue lento,negativo,,453.0,44.0,9.71,Orgánico,0.0,,,False,2025-09
DIG-00793,2025-03-03,March,Lunes,SUC009,Tijuana,Tijuana,Google Reviews,Review,¡Los mejores tacos de la ciudad! 🌮,positivo,5.0,89.0,11.0,12.36,Orgánico,0.0,,,False,2025-03
DIG-00794,2025-12-12,December,Viernes,SUC010,León,León,TripAdvisor,Review,¡Los mejores tacos de la ciudad! 🌮,positivo,5.0,252.0,24.0,9.52,Happy Hour Margaritas,487.34,,,True,2025-12
DIG-00795,2025-12-11,December,Jueves,SUC008,Mérida,Mérida,TripAdvisor,Review,"El mole está increíble, muy auténtico",positivo,5.0,494.0,53.0,10.73,Orgánico,0.0,,,False,2025-12
DIG-00796,2025-09-03,September,Miércoles,SUC006,Querétaro,Querétaro,TripAdvisor,Review,"Recomiendo 100%, no se arrepentirán",positivo,4.0,159.0,15.0,9.43,Orgánico,0.0,,,False,2025-09
DIG-00797,2025-08-20,August,Miércoles,SUC009,Tijuana,Tijuana,Yelp,Review,La comida llegó fría 😞,negativo,1.0,198.0,25.0,12.63,Festival del Mole,97.8,True,13.0,True,2025-08
DIG-00798,2026-01-18,January,Domingo,SUC008,Mérida,Mérida,Yelp,Review,Las margaritas son las mejores 🍹,positivo,4.0,436.0,21.0,4.82,Promoción 2x1 Tacos,353.42,,,False,2026-01
DIG-00799,2025-02-06,February,Jueves,SUC010,León,León,TripAdvisor,Review,¡Los mejores tacos de la ciudad! 🌮,positivo,4.0,76.0,11.0,14.47,Orgánico,0.0,,,False,2025-02
DIG-00800,2026-01-07,January,Miércoles,SUC007,Cancún,Cancún,Twitter/X,Mención,Esperaba mejor calidad,negativo,,457.0,65.0,14.22,Promoción 2x1 Tacos,66.96,,,False,2026-01
DIG-00801,2025-12-31,December,Miércoles,SUC005,Puebla,Puebla,Facebook,Comentario,Las margaritas son las mejores 🍹,positivo,,4307.0,511.0,11.86,Orgánico,0.0,,,False,2025-12
DIG-00802,2025-09-18,September,Jueves,SUC010,León,León,Facebook,Pregunta,La comida llegó fría 😞,negativo,,1992.0,122.0,6.12,Festival del Mole,278.96,True,11.0,False,2025-09
DIG-00803,2025-04-20,April,Domingo,SUC010,León,León,TikTok,Review,"El mole está increíble, muy auténtico",positivo,4.0,9359.0,389.0,4.16,Orgánico,0.0,,,False,2025-04
DIG-00804,2025-05-01,May,Jueves,SUC006,Querétaro,Querétaro,Instagram,Mención,Esperamos mucho tiempo para ser atendidos,negativo,,1018.0,57.0,5.6,Festival del Mole,84.57,,,False,2025-05
DIG-00805,2025-07-02,July,Miércoles,SUC008,Mérida,Mérida,Google Reviews,Review,Las margaritas son las mejores 🍹,positivo,5.0,170.0,5.0,2.94,Orgánico,0.0,,,False,2025-07
DIG-00806,2025-08-25,August,Lunes,SUC005,Puebla,Puebla,Google Reviews,Review,La cochinita pibil es espectacular,positivo,5.0,187.0,5.0,2.67,Orgánico,0.0,,,False,2025-08
DIG-00807,2025-10-02,October,Jueves,SUC010,León,León,TikTok,Comentario,Las margaritas son las mejores 🍹,positivo,,49882.0,5782.0,11.59,Orgánico,0.0,,,False,2025-10
DIG-00808,2025-12-04,December,Jueves,SUC009,Tijuana,Tijuana,Facebook,Comentario,"Lugar promedio, cumple",neutro,,4016.0,562.0,13.99,Orgánico,0.0,,,False,2025-12
DIG-00809,2025-12-24,December,Miércoles,SUC006,Querétaro,Querétaro,Twitter/X,Comentario,Las margaritas son las mejores 🍹,positivo,,475.0,42.0,8.84,Orgánico,0.0,,,False,2025-12
DIG-00810,2025-11-04,November,Martes,SUC008,Mérida,Mérida,TripAdvisor,Review,Servicio normal,neutro,3.0,69.0,4.0,5.8,Temporada de Pozole,123.28,,,False,2025-11
DIG-00811,2025-02-17,February,Lunes,SUC010,León,León,Facebook,Comentario,El lugar estaba muy lleno y ruidoso,negativo,,1046.0,57.0,5.45,Orgánico,0.0,,,False,2025-02
DIG-00812,2025-12-20,December,Sábado,SUC002,Ciudad de México Sur,Ciudad de México,Instagram,Like,Comida deliciosa y precios justos,positivo,,4913.0,264.0,5.37,Orgánico,0.0,,,True,2025-12
DIG-00813,2025-05-10,May,Sábado,SUC004,Monterrey,Monterrey,Facebook,Review,Excelente servicio y ambiente familiar,positivo,4.0,3170.0,268.0,8.45,Orgánico,0.0,,,False,2025-05
DIG-00814,2025-06-16,June,Lunes,SUC001,Ciudad de México Centro,Ciudad de México,Instagram,Review,¡Los mejores tacos de la ciudad! 🌮,positivo,4.0,783.0,102.0,13.03,Orgánico,0.0,,,True,2025-06
DIG-00815,2025-12-14,December,Domingo,SUC004,Monterrey,Monterrey,Facebook,Comentario,Comida deliciosa y precios justos,positivo,,1620.0,58.0,3.58,Combo Ejecutivo,120.56,,,False,2025-12
DIG-00816,2025-05-01,May,Jueves,SUC007,Cancún,Cancún,TripAdvisor,Review,La cochinita pibil es espectacular,positivo,4.0,156.0,17.0,10.9,Combo Ejecutivo,93.84,,,False,2025-05
DIG-00817,2025-04-08,April,Martes,SUC007,Cancún,Cancún,TripAdvisor,Review,El lugar estaba muy lleno y ruidoso,negativo,2.0,168.0,12.0,7.14,Happy Hour Margaritas,277.49,True,36.0,False,2025-04
DIG-00818,2025-05-09,May,Viernes,SUC002,Ciudad de México Sur,Ciudad de México,Facebook,Like,Excelente servicio y ambiente familiar,positivo,,3994.0,419.0,10.49,Temporada de Pozole,343.57,,,False,2025-05
DIG-00819,2025-11-26,November,Miércoles,SUC005,Puebla,Puebla,Facebook,Mención,Ambiente perfecto para celebrar,positivo,,2148.0,266.0,12.38,Happy Hour Margaritas,79.75,,,False,2025-11
DIG-00820,2025-12-24,December,Miércoles,SUC010,León,León,TikTok,Comentario,¡Los mejores tacos de la ciudad! 🌮,positivo,,36812.0,3156.0,8.57,Promoción 2x1 Tacos,454.04,,,True,2025-12
DIG-00821,2025-07-21,July,Lunes,SUC007,Cancún,Cancún,Google Reviews,Review,Precios estándar para la zona,neutro,3.0,458.0,45.0,9.83,Orgánico,0.0,,,False,2025-07
DIG-00822,2025-04-22,April,Martes,SUC007,Cancún,Cancún,Google Reviews,Review,Comida deliciosa y precios justos,positivo,4.0,356.0,50.0,14.04,Orgánico,0.0,,,False,2025-04
DIG-00823,2025-09-10,September,Miércoles,SUC004,Monterrey,Monterrey,TikTok,Review,"El mole está increíble, muy auténtico",positivo,5.0,17784.0,1087.0,6.11,Promoción 2x1 Tacos,154.06,,,False,2025-09
DIG-00824,2025-05-07,May,Miércoles,SUC009,Tijuana,Tijuana,Instagram,Compartido,Ambiente perfecto para celebrar,positivo,,901.0,64.0,7.1,Combo Ejecutivo,463.97,,,False,2025-05
DIG-00825,2025-09-05,September,Viernes,SUC001,Ciudad de México Centro,Ciudad de México,TikTok,Mención,"Lugar promedio, cumple",neutro,,19823.0,1057.0,5.33,Orgánico,0.0,,,False,2025-09
DIG-00826,2025-08-07,August,Jueves,SUC008,Mérida,Mérida,TikTok,Comentario,Ambiente perfecto para celebrar,positivo,,19344.0,678.0,3.5,Noche Mexicana,145.07,,,False,2025-08
DIG-00827,2025-08-08,August,Viernes,SUC008,Mérida,Mérida,Instagram,Comentario,El estacionamiento es un problema,negativo,,2861.0,207.0,7.24,Día de la Familia,438.75,,,False,2025-08
DIG-00828,2026-01-16,January,Viernes,SUC010,León,León,TikTok,Compartido,Comida deliciosa y precios justos,positivo,,11196.0,624.0,5.57,Orgánico,0.0,,,False,2026-01
DIG-00829,2025-10-28,October,Martes,SUC008,Mérida,Mérida,TikTok,Like,El personal es muy amable,positivo,,48255.0,4145.0,8.59,Orgánico,0.0,,,False,2025-10
DIG-00830,2025-10-03,October,Viernes,SUC002,Ciudad de México Sur,Ciudad de México,Instagram,Comentario,Excelente servicio y ambiente familiar,positivo,,866.0,101.0,11.66,Día de la Familia,112.34,,,False,2025-10
DIG-00831,2025-04-01,April,Martes,SUC003,Guadalajara,Guadalajara,Instagram,Comentario,No había disponibilidad de varios platillos,negativo,,3084.0,204.0,6.61,Orgánico,0.0,,,False,2025-04
DIG-00832,2025-09-14,September,Domingo,SUC004,Monterrey,Monterrey,Facebook,Comentario,"Siempre regresamos, nunca falla",positivo,,3734.0,450.0,12.05,Temporada de Pozole,163.9,,,False,2025-09
DIG-00833,2025-06-16,June,Lunes,SUC002,Ciudad de México Sur,Ciudad de México,Google Reviews,Review,El personal es muy amable,positivo,4.0,255.0,25.0,9.8,Orgánico,0.0,,,False,2025-06
DIG-00834,2025-07-13,July,Domingo,SUC001,Ciudad de México Centro,Ciudad de México,Instagram,Like,Ambiente perfecto para celebrar,positivo,,140.0,15.0,10.71,Promoción 2x1 Tacos,409.11,,,False,2025-07
DIG-00835,2025-12-30,December,Martes,SUC002,Ciudad de México Sur,Ciudad de México,TikTok,Comentario,Esperaba mejor calidad,negativo,,6354.0,357.0,5.62,Orgánico,0.0,,,False,2025-12
DIG-00836,2025-05-17,May,Sábado,SUC001,Ciudad de México Centro,Ciudad de México,Twitter/X,Mención,Excelente servicio y ambiente familiar,positivo,,394.0,15.0,3.81,Festival del Mole,51.01,,,False,2025-05
DIG-00837,2025-03-19,March,Miércoles,SUC009,Tijuana,Tijuana,Facebook,Mención,El estacionamiento es un problema,negativo,,1429.0,170.0,11.9,Festival del Mole,51.67,,,False,2025-03
DIG-00838,2025-09-29,September,Lunes,SUC010,León,León,Instagram,Compartido,Comida deliciosa y precios justos,positivo,,3556.0,456.0,12.82,Promoción 2x1 Tacos,277.19,,,True,2025-09
DIG-00839,2025-03-05,March,Miércoles,SUC006,Querétaro,Querétaro,Google Reviews,Review,"El mole está increíble, muy auténtico",positivo,5.0,449.0,46.0,10.24,Orgánico,0.0,,,False,2025-03
DIG-00840,2025-09-13,September,Sábado,SUC009,Tijuana,Tijuana,Instagram,Comentario,Las margaritas son las mejores 🍹,positivo,,715.0,69.0,9.65,Noche Mexicana,256.67,,,False,2025-09
DIG-00841,2026-01-19,January,Lunes,SUC003,Guadalajara,Guadalajara,Google Reviews,Review,Excelente servicio y ambiente familiar,positivo,5.0,478.0,37.0,7.74,Temporada de Pozole,131.34,,,False,2026-01
DIG-00842,2025-06-30,June,Lunes,SUC007,Cancún,Cancún,Google Reviews,Review,Precios estándar para la zona,neutro,3.0,123.0,15.0,12.2,Día de la Familia,474.89,,,False,2025-06
DIG-00843,2025-03-04,March,Martes,SUC007,Cancún,Cancún,Yelp,Review,Servicio normal,neutro,3.0,114.0,7.0,6.14,Orgánico,0.0,,,False,2025-03
DIG-00844,2025-09-05,September,Viernes,SUC009,Tijuana,Tijuana,Instagram,Comentario,Esperaba mejor calidad,negativo,,549.0,40.0,7.29,Descuento Cumpleañeros,139.58,,,True,2025-09
DIG-00845,2026-01-26,January,Lunes,SUC006,Querétaro,Querétaro,Twitter/X,Comentario,"Lugar promedio, cumple",neutro,,171.0,21.0,12.28,Combo Ejecutivo,429.42,,,False,2026-01
DIG-00846,2025-04-17,April,Jueves,SUC002,Ciudad de México Sur,Ciudad de México,TripAdvisor,Review,Precios estándar para la zona,neutro,3.0,196.0,21.0,10.71,Orgánico,0.0,,,False,2025-04
